DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyStationPressure,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed,holiday,weekend,day,hour
2019-01-11 16:54:00,-3.0,25,0.00,29.0,30.13,10.00,290,20.0,False,False,2019-01-11,16
2019-01-11 17:54:00,-4.0,23,0.00,30.0,30.16,10.00,300,11.0,False,False,2019-01-11,17
2019-01-11 18:54:00,-4.0,22,0.00,31.0,30.19,10.00,310,15.0,False,False,2019-01-11,18
2019-01-11 19:54:00,-5.0,21,0.00,31.0,30.22,10.00,290,20.0,False,False,2019-01-11,19
2019-01-11 20:54:00,-5.0,19,0.00,34.0,30.26,10.00,300,17.0,False,False,2019-01-11,20
2019-01-11 21:54:00,-5.0,18,0.00,35.0,30.29,10.00,310,22.0,False,False,2019-01-11,21
2019-01-11 22:54:00,-5.0,17,0.00,37.0,30.31,10.00,310,20.0,False,False,2019-01-11,22
2019-01-11 23:54:00,-6.0,17,0.00,35.0,30.31,10.00,310,18.0,False,False,2019-01-11,23
2019-01-12 00:54:00,-5.0,16,0.00,38.0,30.34,10.00,300,16.0,False,True,2019-01-12,0
2019-01-12 01:54:00,-5.0,16,0.00,38.0,30.35,10.00,300,16.0,False,True,2019-01-12,1
2019-01-12 02:54:00,-6.0,16,0.00,37.0,30.36,10.00,310,18.0,False,True,2019-01-12,2
2019-01-12 03:54:00,-5.0,15,0.00,40.0,30.38,10.00,290,16.0,False,True,2019-01-12,3
2019-01-12 04:54:00,-3.0,15,0.00,44.0,30.39,10.00,290,14.0,False,True,2019-01-12,4
2019-01-12 05:54:00,-3.0,15,0.00,44.0,30.42,10.00,290,15.0,False,True,2019-01-12,5
2019-01-12 06:54:00,-3.0,15,0.00,44.0,30.43,10.00,280,13.0,False,True,2019-01-12,6
2019-01-12 07:54:00,-2.0,16,0.00,45.0,30.44,10.00,290,14.0,False,True,2019-01-12,7
2019-01-12 08:54:00,-2.0,18,0.00,41.0,30.45,10.00,280,16.0,False,True,2019-01-12,8
2019-01-12 09:54:00,-3.0,20,0.00,36.0,30.45,10.00,280,14.0,False,True,2019-01-12,9
2019-01-12 10:54:00,-3.0,23,0.00,32.0,30.43,10.00,290,18.0,False,True,2019-01-12,10
2019-01-12 11:54:00,-3.0,25,0.00,29.0,30.40,10.00,300,16.0,False,True,2019-01-12,11
2019-01-12 12:54:00,-3.0,28,0.00,26.0,30.39,10.00,290,18.0,False,True,2019-01-12,12
2019-01-12 13:54:00,-3.0,28,0.00,26.0,30.40,10.00,300,13.0,False,True,2019-01-12,13
2019-01-12 14:54:00,-3.0,28,0.00,26.0,30.40,10.00,290,18.0,False,True,2019-01-12,14
2019-01-12 15:54:00,-2.0,28,0.00,27.0,30.41,10.00,300,15.0,False,True,2019-01-12,15
2019-01-12 16:54:00,-2.0,27,0.00,28.0,30.42,10.00,290,15.0,False,True,2019-01-12,16
2019-01-12 17:54:00,-2.0,26,0.00,29.0,30.43,10.00,290,14.0,False,True,2019-01-12,17
2019-01-12 18:54:00,-2.0,25,0.00,30.0,30.45,10.00,310,10.0,False,True,2019-01-12,18
2019-01-12 19:54:00,-1.0,24,0.00,33.0,30.45,10.00,310,13.0,False,True,2019-01-12,19
2019-01-12 20:54:00,-1.0,23,0.00,35.0,30.46,10.00,300,14.0,False,True,2019-01-12,20
2019-01-12 21:54:00,-1.0,22,0.00,36.0,30.45,10.00,320,14.0,False,True,2019-01-12,21
2019-01-12 22:54:00,-1.0,21,0.00,38.0,30.45,10.00,310,14.0,False,True,2019-01-12,22
2019-01-12 23:54:00,0.0,20,0.00,41.0,30.44,10.00,300,11.0,False,True,2019-01-12,23
2019-01-13 00:54:00,1.0,19,0.00,45.0,30.45,10.00,320,14.0,False,True,2019-01-13,0
2019-01-13 01:54:00,1.0,19,0.00,45.0,30.45,10.00,310,11.0,False,True,2019-01-13,1
2019-01-13 02:54:00,1.0,18,0.00,47.0,30.43,10.00,340,8.0,False,True,2019-01-13,2
2019-01-13 03:54:00,1.0,17,0.00,49.0,30.43,10.00,310,10.0,False,True,2019-01-13,3
2019-01-13 04:54:00,1.0,17,0.00,49.0,30.45,10.00,330,10.0,False,True,2019-01-13,4
2019-01-13 05:54:00,2.0,17,0.00,51.0,30.45,10.00,300,9.0,False,True,2019-01-13,5
2019-01-13 06:54:00,2.0,16,0.00,54.0,30.44,10.00,320,8.0,False,True,2019-01-13,6
2019-01-13 07:54:00,2.0,16,0.00,54.0,30.44,10.00,320,10.0,False,True,2019-01-13,7
2019-01-13 08:54:00,2.0,18,0.00,49.0,30.46,10.00,VRB,7.0,False,True,2019-01-13,8
2019-01-13 09:54:00,2.0,20,0.00,45.0,30.47,10.00,350,5.0,False,True,2019-01-13,9
2019-01-13 10:54:00,4.0,23,0.00,44.0,30.45,10.00,290,6.0,False,True,2019-01-13,10
2019-01-13 11:54:00,7.0,26,0.00,44.0,30.41,10.00,0,0.0,False,True,2019-01-13,11
2019-01-13 12:54:00,9.0,29,0.00,43.0,30.39,10.00,VRB,3.0,False,True,2019-01-13,12
2019-01-13 13:54:00,10.0,28,0.00,47.0,30.38,10.00,80,8.0,False,True,2019-01-13,13
2019-01-13 14:54:00,12.0,28,0.00,51.0,30.38,10.00,90,7.0,False,True,2019-01-13,14
2019-01-13 15:54:00,11.0,27,0.00,51.0,30.37,10.00,70,9.0,False,True,2019-01-13,15
2019-01-13 16:54:00,11.0,26,0.00,53.0,30.36,10.00,50,10.0,False,True,2019-01-13,16
2019-01-13 17:54:00,11.0,25,0.00,55.0,30.37,10.00,40,7.0,False,True,2019-01-13,17
2019-01-13 18:54:00,13.0,24,0.00,62.0,30.37,10.00,40,8.0,False,True,2019-01-13,18
2019-01-13 19:54:00,15.0,25,0.00,66.0,30.36,10.00,20,10.0,False,True,2019-01-13,19
2019-01-13 20:54:00,15.0,25,0.00,66.0,30.36,10.00,10,7.0,False,True,2019-01-13,20
2019-01-13 21:54:00,16.0,27,0.00,63.0,30.35,10.00,10,8.0,False,True,2019-01-13,21
2019-01-13 22:54:00,16.0,27,0.00,63.0,30.34,10.00,10,8.0,False,True,2019-01-13,22
2019-01-13 23:54:00,16.0,26,0.00,66.0,30.31,10.00,360,11.0,False,True,2019-01-13,23
2019-01-14 00:54:00,15.0,26,0.00,63.0,30.30,10.00,360,10.0,False,False,2019-01-14,0
2019-01-14 01:54:00,14.0,25,0.00,63.0,30.30,10.00,350,9.0,False,False,2019-01-14,1
2019-01-14 02:54:00,13.0,25,0.0,60.0,30.29,10.00,350,10.0,False,False,2019-01-14,2
2019-01-14 03:54:00,13.0,25,0.0,60.0,30.26,9.00,350,10.0,False,False,2019-01-14,3
2019-01-14 04:54:00,14.0,25,0.0,63.0,30.24,9.00,360,13.0,False,False,2019-01-14,4
2019-01-14 05:54:00,14.0,24,0.0,65.0,30.24,10.00,360,13.0,False,False,2019-01-14,5
2019-01-14 06:54:00,13.0,24,0.00,62.0,30.24,10.00,350,14.0,False,False,2019-01-14,6
2019-01-14 07:54:00,14.0,24,0.00,65.0,30.25,10.00,350,11.0,False,False,2019-01-14,7
2019-01-14 08:54:00,14.0,25,0.00,63.0,30.25,10.00,360,15.0,False,False,2019-01-14,8
2019-01-14 09:54:00,15.0,26,0.00,63.0,30.26,10.00,360,11.0,False,False,2019-01-14,9
2019-01-14 10:54:00,17.0,28,0.00,63.0,30.23,10.00,360,11.0,False,False,2019-01-14,10
2019-01-14 11:54:00,18.0,29,0.00,63.0,30.19,10.00,10,11.0,False,False,2019-01-14,11
2019-01-14 12:54:00,19.0,30,0.00,64.0,30.16,10.00,360,13.0,False,False,2019-01-14,12
2019-01-14 13:54:00,18.0,31,0.00,59.0,30.15,10.00,20,7.0,False,False,2019-01-14,13
2019-01-14 14:54:00,18.0,30,0.00,61.0,30.13,10.00,70,7.0,False,False,2019-01-14,14
2019-01-14 15:54:00,18.0,29,0.00,63.0,30.11,10.00,90,5.0,False,False,2019-01-14,15
2019-01-14 16:54:00,17.0,28,0.00,63.0,30.10,10.00,0,0.0,False,False,2019-01-14,16
2019-01-14 17:54:00,17.0,28,0.00,63.0,30.10,10.00,0,0.0,False,False,2019-01-14,17
2019-01-14 18:54:00,12.0,30,0.00,47.0,30.09,10.00,340,5.0,False,False,2019-01-14,18
2019-01-14 19:54:00,14.0,29,0.00,54.0,30.07,10.00,360,3.0,False,False,2019-01-14,19
2019-01-14 20:54:00,11.0,29,0.00,47.0,30.07,10.00,340,6.0,False,False,2019-01-14,20
2019-01-14 21:54:00,12.0,28,0.00,51.0,30.07,10.00,310,7.0,False,False,2019-01-14,21
2019-01-14 22:54:00,9.0,27,0.00,46.0,30.06,10.00,310,7.0,False,False,2019-01-14,22
2019-01-14 23:54:00,8.0,27,0.00,45.0,30.04,10.00,310,9.0,False,False,2019-01-14,23
2019-01-15 00:54:00,7.0,26,0.00,44.0,30.03,10.00,310,9.0,False,False,2019-01-15,0
2019-01-15 01:54:00,6.0,26,0.00,42.0,30.02,10.00,300,10.0,False,False,2019-01-15,1
2019-01-15 02:54:00,5.0,25,0.00,42.0,30.02,10.00,300,8.0,False,False,2019-01-15,2
2019-01-15 03:54:00,5.0,25,0.00,42.0,30.01,10.00,300,9.0,False,False,2019-01-15,3
2019-01-15 04:54:00,4.0,25,0.00,40.0,30.01,10.00,280,8.0,False,False,2019-01-15,4
2019-01-15 05:54:00,5.0,26,0.00,40.0,30.02,10.00,300,11.0,False,False,2019-01-15,5
2019-01-15 06:54:00,5.0,25,0.00,42.0,30.04,10.00,320,9.0,False,False,2019-01-15,6
2019-01-15 07:54:00,5.0,26,0.00,40.0,30.04,10.00,300,13.0,False,False,2019-01-15,7
2019-01-15 08:54:00,7.0,27,0.00,43.0,30.06,10.00,320,13.0,False,False,2019-01-15,8
2019-01-15 09:54:00,11.0,30,0.00,45.0,30.08,10.00,320,9.0,False,False,2019-01-15,9
2019-01-15 10:54:00,13.0,32,0.00,45.0,30.07,10.00,310,9.0,False,False,2019-01-15,10
2019-01-15 11:54:00,13.0,34,0.00,42.0,30.04,10.00,340,6.0,False,False,2019-01-15,11
2019-01-15 12:54:00,14.0,36,0.00,40.0,30.02,10.00,VRB,6.0,False,False,2019-01-15,12
2019-01-15 13:54:00,17.0,38,0.00,43.0,30.02,10.00,VRB,3.0,False,False,2019-01-15,13
2019-01-15 14:54:00,18.0,37,0.00,46.0,30.03,10.00,300,8.0,False,False,2019-01-15,14
2019-01-15 15:54:00,18.0,37,0.00,46.0,30.03,10.00,340,8.0,False,False,2019-01-15,15
2019-01-15 16:54:00,18.0,36,0.00,48.0,30.04,10.00,290,11.0,False,False,2019-01-15,16
2019-01-15 17:54:00,18.0,34,0.00,52.0,30.06,10.00,320,7.0,False,False,2019-01-15,17
2019-01-15 18:54:00,19.0,32,0.00,59.0,30.07,10.00,350,7.0,False,False,2019-01-15,18
2019-01-15 19:54:00,18.0,32,0.00,56.0,30.07,10.00,VRB,5.0,False,False,2019-01-15,19
2019-01-15 20:54:00,18.0,30,0.00,61.0,30.07,10.00,0,0.0,False,False,2019-01-15,20
2019-01-15 21:54:00,18.0,31,0.00,59.0,30.06,10.00,0,0.0,False,False,2019-01-15,21
2019-01-15 22:54:00,20.0,30,0.00,66.0,30.06,10.00,210,5.0,False,False,2019-01-15,22
2019-01-15 23:54:00,19.0,28,0.00,69.0,30.04,10.00,220,6.0,False,False,2019-01-15,23
2019-01-16 00:54:00,19.0,28,0.00,69.0,30.02,10.00,200,7.0,False,False,2019-01-16,0
2019-01-16 01:54:00,18.0,26,0.00,71.0,30.01,10.00,210,7.0,False,False,2019-01-16,1
2019-01-16 02:54:00,18.0,26,0.00,71.0,30.00,10.00,230,8.0,False,False,2019-01-16,2
2019-01-16 03:54:00,18.0,26,0.00,71.0,29.99,10.00,210,10.0,False,False,2019-01-16,3
2019-01-16 04:54:00,18.0,26,0.00,71.0,29.98,10.00,230,9.0,False,False,2019-01-16,4
2019-01-16 05:54:00,18.0,26,0.00,71.0,29.97,10.00,220,10.0,False,False,2019-01-16,5
2019-01-16 06:54:00,19.0,27,0.00,72.0,29.98,10.00,220,9.0,False,False,2019-01-16,6
2019-01-16 07:54:00,20.0,28,0.00,72.0,29.97,10.00,210,10.0,False,False,2019-01-16,7
2019-01-16 08:54:00,22.0,33,0.00,64.0,29.96,10.00,220,9.0,False,False,2019-01-16,8
2019-01-16 09:54:00,21.0,35,0.00,57.0,29.95,10.00,230,15.0,False,False,2019-01-16,9
2019-01-16 10:54:00,21.0,36,0.00,55.0,29.94,10.00,240,15.0,False,False,2019-01-16,10
2019-01-16 11:54:00,21.0,36,0.00,55.0,29.91,10.00,260,13.0,False,False,2019-01-16,11
2019-01-16 12:54:00,21.0,39,0.00,48.0,29.89,10.00,270,10.0,False,False,2019-01-16,12
2019-01-16 13:54:00,21.0,38,0.00,51.0,29.89,10.00,250,16.0,False,False,2019-01-16,13
2019-01-16 14:54:00,21.0,38,0.00,51.0,29.90,10.00,270,16.0,False,False,2019-01-16,14
2019-01-16 15:54:00,21.0,38,0.00,51.0,29.91,10.00,260,15.0,False,False,2019-01-16,15
2019-01-16 16:54:00,20.0,38,0.00,48.0,29.92,10.00,260,13.0,False,False,2019-01-16,16
2019-01-16 17:54:00,19.0,39,0.00,45.0,29.94,10.00,250,11.0,False,False,2019-01-16,17
2019-01-16 18:54:00,19.0,37,0.00,48.0,29.97,10.00,220,11.0,False,False,2019-01-16,18
2019-01-16 19:54:00,19.0,37,0.00,48.0,29.98,10.00,240,14.0,False,False,2019-01-16,19
2019-01-16 20:54:00,19.0,38,0.00,46.0,30.01,10.00,280,11.0,False,False,2019-01-16,20
2019-01-16 21:54:00,14.0,36,0.00,40.0,30.04,10.00,290,17.0,False,False,2019-01-16,21
2019-01-16 22:54:00,12.0,35,0.00,38.0,30.08,10.00,280,14.0,False,False,2019-01-16,22
2019-01-16 23:54:00,13.0,33,0.00,43.0,30.11,10.00,300,9.0,False,False,2019-01-16,23
2019-01-17 00:54:00,11.0,31,0.00,43.0,30.15,10.00,330,11.0,False,False,2019-01-17,0
2019-01-17 01:54:00,4.0,29,0.00,34.0,30.19,10.00,330,13.0,False,False,2019-01-17,1
2019-01-17 02:54:00,5.0,25,0.00,42.0,30.22,10.00,330,11.0,False,False,2019-01-17,2
2019-01-17 03:54:00,2.0,23,0.00,40.0,30.26,10.00,330,11.0,False,False,2019-01-17,3
2019-01-17 04:54:00,1.0,21,0.00,41.0,30.28,10.00,330,11.0,False,False,2019-01-17,4
2019-01-17 05:54:00,1.0,20,0.00,43.0,30.29,10.00,320,16.0,False,False,2019-01-17,5
2019-01-17 06:54:00,-3.0,18,0.00,39.0,30.32,10.00,320,11.0,False,False,2019-01-17,6
2019-01-17 07:54:00,-4.0,18,0.00,37.0,30.34,10.00,320,15.0,False,False,2019-01-17,7
2019-01-17 08:54:00,-4.0,19,0.00,36.0,30.37,10.00,300,13.0,False,False,2019-01-17,8
2019-01-17 09:54:00,-5.0,21,0.00,31.0,30.39,10.00,320,13.0,False,False,2019-01-17,9
2019-01-17 10:54:00,-7.0,24,0.00,25.0,30.38,10.00,300,9.0,False,False,2019-01-17,10
2019-01-17 11:54:00,-8.0,26,0.00,22.0,30.35,10.00,310,8.0,False,False,2019-01-17,11
2019-01-17 12:54:00,-9.0,27,0.00,20.0,30.34,10.00,340,7.0,False,False,2019-01-17,12
2019-01-17 13:54:00,-10.0,29,0.00,18.0,30.33,10.00,VRB,5.0,False,False,2019-01-17,13
2019-01-17 14:54:00,-1.0,27,0.00,29.0,30.32,10.00,100,7.0,False,False,2019-01-17,14
2019-01-17 15:54:00,1.0,27,0.00,32.0,30.31,10.00,110,7.0,False,False,2019-01-17,15
2019-01-17 16:54:00,0.0,25,0.00,33.0,30.32,10.00,90,5.0,False,False,2019-01-17,16
2019-01-17 17:54:00,1.0,26,0.00,34.0,30.32,10.00,140,6.0,False,False,2019-01-17,17
2019-01-17 18:54:00,3.0,27,0.00,35.0,30.32,10.00,130,10.0,False,False,2019-01-17,18
2019-01-17 19:54:00,7.0,27,0.00,43.0,30.32,10.00,160,9.0,False,False,2019-01-17,19
2019-01-17 20:54:00,10.0,27,0.00,49.0,30.31,10.00,160,10.0,False,False,2019-01-17,20
2019-01-17 21:54:00,10.0,27,0.00,49.0,30.31,10.00,160,7.0,False,False,2019-01-17,21
2019-01-17 22:54:00,11.0,27,0.00,51.0,30.31,10.00,150,8.0,False,False,2019-01-17,22
2019-01-17 23:54:00,11.0,27,0.00,51.0,30.29,10.00,150,9.0,False,False,2019-01-17,23
2019-01-18 00:54:00,11.0,27,0.00,51.0,30.26,10.00,150,9.0,False,False,2019-01-18,0
2019-01-18 01:54:00,5.0,29,0.00,36.0,30.25,10.00,140,11.0,False,False,2019-01-18,1
2019-01-18 02:54:00,8.0,28,0.00,43.0,30.24,10.00,170,6.0,False,False,2019-01-18,2
2019-01-18 03:54:00,9.0,29,0.00,43.0,30.19,10.00,0,0.0,False,False,2019-01-18,3
2019-01-18 04:54:00,13.0,28,0.00,53.0,30.16,10.00,130,5.0,False,False,2019-01-18,4
2019-01-18 05:54:00,19.0,29,0.00,66.0,30.14,10.00,120,6.0,False,False,2019-01-18,5
2019-01-18 06:54:00,22.0,30,0.00,72.0,30.14,10.00,140,8.0,False,False,2019-01-18,6
2019-01-18 07:54:00,23.0,30,0.00,75.0,30.13,10.00,160,5.0,False,False,2019-01-18,7
2019-01-18 08:54:00,25.0,33,0.00,72.0,30.12,10.00,0,0.0,False,False,2019-01-18,8
2019-01-18 09:54:00,26.0,35,0.00,70.0,30.12,10.00,140,6.0,False,False,2019-01-18,9
2019-01-18 10:54:00,26.0,36,0.00,67.0,30.10,10.00,150,7.0,False,False,2019-01-18,10
2019-01-18 11:54:00,29.0,39,0.00,67.0,30.06,10.00,150,5.0,False,False,2019-01-18,11
2019-01-18 12:54:00,29.0,39,0.00,67.0,30.01,10.00,130,6.0,False,False,2019-01-18,12
2019-01-18 13:54:00,29.0,40,0.00,65.0,30.00,10.00,130,5.0,False,False,2019-01-18,13
2019-01-18 14:54:00,27.0,42,0.00,55.0,29.98,10.00,VRB,5.0,False,False,2019-01-18,14
2019-01-18 15:54:00,26.0,42,0.00,53.0,29.98,10.00,250,11.0,False,False,2019-01-18,15
2019-01-18 16:54:00,27.0,40,0.00,60.0,30.00,10.00,230,10.0,False,False,2019-01-18,16
2019-01-18 17:54:00,27.0,40,0.00,60.0,30.01,10.00,240,10.0,False,False,2019-01-18,17
2019-01-18 18:54:00,28.0,39,0.00,65.0,30.00,10.00,240,8.0,False,False,2019-01-18,18
2019-01-18 19:54:00,28.0,40,0.00,63.0,30.02,10.00,260,9.0,False,False,2019-01-18,19
2019-01-18 20:54:00,28.0,39,0.00,65.0,30.03,10.00,290,11.0,False,False,2019-01-18,20
2019-01-18 21:54:00,26.0,38,0.00,62.0,30.05,10.00,290,8.0,False,False,2019-01-18,21
2019-01-18 22:54:00,26.0,37,0.00,65.0,30.07,10.00,270,5.0,False,False,2019-01-18,22
2019-01-18 23:54:00,24.0,37,0.00,59.0,30.08,10.00,300,8.0,False,False,2019-01-18,23
2019-01-19 00:54:00,20.0,36,0.00,52.0,30.10,10.00,330,8.0,False,True,2019-01-19,0
2019-01-19 01:54:00,17.0,35,0.00,48.0,30.12,10.00,320,8.0,False,True,2019-01-19,1
2019-01-19 02:54:00,17.0,34,0.00,50.0,30.13,10.00,310,8.0,False,True,2019-01-19,2
2019-01-19 03:54:00,15.0,33,0.00,47.0,30.16,10.00,340,6.0,False,True,2019-01-19,3
2019-01-19 04:54:00,15.0,32,0.00,50.0,30.17,10.00,330,6.0,False,True,2019-01-19,4
2019-01-19 05:54:00,16.0,29,0.00,58.0,30.20,10.00,10,10.0,False,True,2019-01-19,5
2019-01-19 06:54:00,17.0,28,0.00,63.0,30.23,10.00,350,8.0,False,True,2019-01-19,6
2019-01-19 07:54:00,15.0,29,0.00,56.0,30.25,10.00,360,8.0,False,True,2019-01-19,7
2019-01-19 08:54:00,13.0,30,0.00,49.0,30.27,10.00,350,10.0,False,True,2019-01-19,8
2019-01-19 09:54:00,12.0,32,0.00,43.0,30.29,10.00,360,11.0,False,True,2019-01-19,9
2019-01-19 10:54:00,12.0,32,0.00,43.0,30.30,10.00,360,10.0,False,True,2019-01-19,10
2019-01-19 11:54:00,12.0,33,0.00,42.0,30.29,10.00,20,7.0,False,True,2019-01-19,11
2019-01-19 12:54:00,13.0,31,0.00,47.0,30.25,10.00,70,9.0,False,True,2019-01-19,12
2019-01-19 13:54:00,14.0,31,0.00,49.0,30.23,10.00,80,8.0,False,True,2019-01-19,13
2019-01-19 14:54:00,20.0,30,0.0,66.0,30.21,3.00,50,9.0,False,True,2019-01-19,14
2019-01-19 15:54:00,23.0,31,0.0,72.0,30.23,1.50,70,9.0,False,True,2019-01-19,15
2019-01-19 16:54:00,24.0,31,0.01,76.0,30.25,3.00,70,11.0,False,True,2019-01-19,16
2019-01-19 17:54:00,25.0,30,0.02,82.0,30.24,2.00,70,14.0,False,True,2019-01-19,17
2019-01-19 18:54:00,26.0,30,0.01,85.0,30.21,2.00,60,18.0,False,True,2019-01-19,18
2019-01-19 19:54:00,26.0,30,0.0,85.0,30.19,2.00,90,22.0,False,True,2019-01-19,19
2019-01-19 20:54:00,25.0,30,0.0,82.0,30.17,2.00,80,22.0,False,True,2019-01-19,20
2019-01-19 21:54:00,27.0,31,0.03,85.0,30.12,1.50,70,23.0,False,True,2019-01-19,21
2019-01-19 22:54:00,29.0,32,0.01,88.0,30.11,1.00,80,21.0,False,True,2019-01-19,22
2019-01-19 23:54:00,30.0,32,0.05,92.0,30.06,1.00,70,22.0,False,True,2019-01-19,23
2019-01-20 00:54:00,31.0,34,0.03,89.0,30.00,1.00,80,26.0,False,True,2019-01-20,0
2019-01-20 01:54:00,30.0,32,0.03,92.0,29.96,0.50,70,26.0,False,True,2019-01-20,1
2019-01-20 02:54:00,30.0,33,0.04,89.0,29.91,0.50,80,25.0,False,True,2019-01-20,2
2019-01-20 03:54:00,31.0,33,0.05,92.0,29.85,0.75,70,24.0,False,True,2019-01-20,3
2019-01-20 04:54:00,32.0,34,0.09,92.0,29.72,1.00,60,28.0,False,True,2019-01-20,4
2019-01-20 05:54:00,33.0,36,0.12,89.0,29.68,1.00,50,23.0,False,True,2019-01-20,5
2019-01-20 06:54:00,34.0,37,0.13,89.0,29.61,1.00,30,20.0,False,True,2019-01-20,6
2019-01-20 07:54:00,33.0,36,0.16,89.0,29.55,3.00,10,18.0,False,True,2019-01-20,7
2019-01-20 08:54:00,27.0,30,0.12,88.0,29.48,3.00,350,14.0,False,True,2019-01-20,8
2019-01-20 09:54:00,24.0,27,0.10,89.0,29.47,2.00,330,10.0,False,True,2019-01-20,9
2019-01-20 10:54:00,19.0,23,0.06,85.0,29.41,2.00,340,11.0,False,True,2019-01-20,10
2019-01-20 11:54:00,20.0,24,0.07,84.0,29.37,1.75,350,8.0,False,True,2019-01-20,11
2019-01-20 12:54:00,25.0,28,0.12,88.0,29.24,1.75,70,9.0,False,True,2019-01-20,12
2019-01-20 13:54:00,24.0,27,0.02,89.0,29.23s,1.75,330,9.0,False,True,2019-01-20,13
2019-01-20 14:54:00,17.0,22,0.05,82.0,29.27,1.25,320,22.0,False,True,2019-01-20,14
2019-01-20 15:54:00,18.0,22,0.01,85.0,29.26s,1.75,330,14.0,False,True,2019-01-20,15
2019-01-20 16:54:00,20.0,24,0.0,84.0,29.26,1.75,320,13.0,False,True,2019-01-20,16
2019-01-20 17:54:00,21.0,25,0.0,85.0,29.30,4.00,310,14.0,False,True,2019-01-20,17
2019-01-20 18:54:00,21.0,26,0.0,81.0,29.30,10.00,300,14.0,False,True,2019-01-20,18
2019-01-20 19:54:00,15.0,25,0.00,66.0,29.35,10.00,290,21.0,False,True,2019-01-20,19
2019-01-20 20:54:00,10.0,20,0.00,65.0,29.37,10.00,290,22.0,False,True,2019-01-20,20
2019-01-20 21:54:00,4.0,16,0.00,59.0,29.43,10.00,300,18.0,False,True,2019-01-20,21
2019-01-20 22:54:00,0.0,13,0.00,56.0,29.47,10.00,300,21.0,False,True,2019-01-20,22
2019-01-20 23:54:00,-3.0,10,0.00,55.0,29.50,10.00,290,20.0,False,True,2019-01-20,23
2019-01-21 00:54:00,-5.0,9,0.00,52.0,29.52,10.00,290,18.0,True,False,2019-01-21,0
2019-01-21 01:54:00,-7.0,8,0.00,50.0,29.53,10.00,290,24.0,True,False,2019-01-21,1
2019-01-21 02:54:00,-7.0,7,0.00,52.0,29.56,10.00,300,21.0,True,False,2019-01-21,2
2019-01-21 03:54:00,-8.0,7,0.00,50.0,29.58,10.00,290,20.0,True,False,2019-01-21,3
2019-01-21 04:54:00,-8.0,6,0.00,52.0,29.60,10.00,280,22.0,True,False,2019-01-21,4
2019-01-21 05:54:00,-8.0,6,0.00,52.0,29.62,10.00,280,17.0,True,False,2019-01-21,5
2019-01-21 06:54:00,-8.0,5,0.00,54.0,29.66,10.00,280,16.0,True,False,2019-01-21,6
2019-01-21 07:54:00,-8.0,5,0.00,54.0,29.69,10.00,290,16.0,True,False,2019-01-21,7
2019-01-21 08:54:00,-9.0,5,0.00,52.0,29.72,10.00,290,21.0,True,False,2019-01-21,8
2019-01-21 09:54:00,-7.0,6,0.0,54.0,29.76,10.00,290,14.0,True,False,2019-01-21,9
2019-01-21 10:54:00,-8.0,5,0.0,54.0,29.77,7.00,280,22.0,True,False,2019-01-21,10
2019-01-21 11:54:00,-7.0,6,0.00,54.0,29.76,7.00,280,22.0,True,False,2019-01-21,11
2019-01-21 12:54:00,-8.0,6,0.00,52.0,29.76,10.00,300,23.0,True,False,2019-01-21,12
2019-01-21 13:54:00,-6.0,7,0.00,55.0,29.77,10.00,280,20.0,True,False,2019-01-21,13
2019-01-21 14:54:00,-10.0,7,0.00,45.0,29.80,10.00,320,24.0,True,False,2019-01-21,14
2019-01-21 15:54:00,-10.0,7,0.00,45.0,29.84,10.00,300,22.0,True,False,2019-01-21,15
2019-01-21 16:54:00,-7.0,6,0.0,54.0,29.87,4.00,300,22.0,True,False,2019-01-21,16
2019-01-21 17:54:00,-5.0,6,0.0,60.0,29.91,2.00,290,22.0,True,False,2019-01-21,17
2019-01-21 18:54:00,-4.0,6,0.0,63.0,29.95,4.00,310,20.0,True,False,2019-01-21,18
2019-01-21 19:54:00,-3.0,7,0.0,63.0,29.99,2.50,310,20.0,True,False,2019-01-21,19
2019-01-21 20:54:00,-3.0,7,0.0,63.0,30.03,2.50,300,17.0,True,False,2019-01-21,20
2019-01-21 21:54:00,-6.0,7,0.0,55.0,30.06,4.00,300,21.0,True,False,2019-01-21,21
2019-01-21 22:54:00,-8.0,8,0.0,47.0,30.09,9.00,290,21.0,True,False,2019-01-21,22
2019-01-21 23:54:00,-10.0,8,0.0,43.0,30.12,10.00,290,20.0,True,False,2019-01-21,23
2019-01-22 00:54:00,-11.0,8,0.00,41.0,30.13,10.00,300,18.0,False,False,2019-01-22,0
2019-01-22 01:54:00,-11.0,8,0.00,41.0,30.16,10.00,300,22.0,False,False,2019-01-22,1
2019-01-22 02:54:00,-10.0,9,0.00,41.0,30.19,10.00,300,16.0,False,False,2019-01-22,2
2019-01-22 03:54:00,-11.0,9,0.00,39.0,30.22,10.00,290,20.0,False,False,2019-01-22,3
2019-01-22 04:54:00,-10.0,9,0.00,41.0,30.28,10.00,290,22.0,False,False,2019-01-22,4
2019-01-22 05:54:00,-10.0,9,0.00,41.0,30.33,10.00,290,16.0,False,False,2019-01-22,5
2019-01-22 06:54:00,-9.0,9,0.00,43.0,30.38,10.00,280,17.0,False,False,2019-01-22,6
